"TIME","GEO","SPECIES","FISHREG","UNIT","Value","Flag and Footnotes"
"2016","Finland","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Finland","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Finland","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Finland","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Finland","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Finland","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Total fishing areas","Tonnes live weight","197 972.87",""
"2016","Sweden","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","197 972.87",""
"2016","Sweden","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","9 342.04",""
"2016","Sweden","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","9 342.04",""
"2016","Sweden","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","3 908.76",""
"2016","Sweden","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","3 908.76",""
"2016","Sweden","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","117 213.1",""
"2016","Sweden","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","117 213.1",""
"2016","Sweden","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight","120.15",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","120.15",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","3 788.35",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","3 788.35",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","386.26",""
"2016","Sweden","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","386.26",""
"2016","Sweden","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","56 245.58",""
"2016","Sweden","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","56 245.58",""
"2016","Sweden","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","124.66",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","124.66",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Sweden","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","All aquatic organisms","Total fishing areas","Tonnes live weight","699 841.75",""
"2016","United Kingdom","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","1 209.6",""
"2016","United Kingdom","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","695 939.16",""
"2016","United Kingdom","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","All aquatic organisms","Atlantic, Southwest","Tonnes live weight","2 341.04",""
"2016","United Kingdom","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","All aquatic organisms","Indian Ocean, Western","Tonnes live weight","351.95",""
"2016","United Kingdom","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","151 891.18",""
"2016","United Kingdom","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight","1 198",""
"2016","United Kingdom","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","150 555.74",""
"2016","United Kingdom","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight","137.44",""
"2016","United Kingdom","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","223 767.5",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","223 766.08",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight","1.42",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight","358.93",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight","358.93",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","92 231.3",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","92 231.3",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","217 331.95",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","217 331.95",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","9 390.57",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","9 390.57",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","21 224.51",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","21 224.51",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","5 067.06",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","5 067.06",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","38 270.22",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","38 270.22",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight","27.54",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2016","United Kingdom","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight","27.54",""
"2016","Iceland","All aquatic organisms","Total fishing areas","Tonnes live weight","1 069 546",""
"2016","Iceland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","1 069 546",""
"2016","Iceland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Iceland","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Iceland","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Iceland","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Iceland","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2016","Iceland","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2016","Iceland","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
